Supplier,Transporter,Week,Shipment_Qty
S360,T001,23,0.0
S360,T001,24,0.0
S360,T002,1,1131.0
S360,T002,2,0.0
S360,T002,3,0.0
S360,T002,4,1131.0
S360,T002,5,0.0
S360,T002,6,0.0
S360,T002,7,0.0
S360,T002,8,0.0
S360,T002,9,0.0
S360,T002,10,0.0
S360,T002,11,0.0
S360,T002,12,0.0
S360,T002,13,0.0
S360,T002,14,0.0
S360,T002,15,1131.0
S360,T002,16,0.0
S360,T002,17,0.0
S360,T002,18,426.0
S360,T002,19,0.0
S360,T002,20,0.0
S360,T002,21,0.0
S360,T002,22,0.0
S360,T002,23,464.0
S360,T002,24,0.0
S360,T003,1,0.0
S360,T003,2,0.0
S360,T003,3,0.0
S360,T003,4,0.0
S360,T003,5,0.0
S360,T003,6,765.0
S360,T003,7,0.0
S360,T003,8,0.0
S360,T003,9,0.0
S360,T003,10,0.0
S360,T003,11,0.0
S360,T003,12,1131.0
S360,T003,13,0.0
S360,T003,14,0.0
S360,T003,15,0.0
S360,T003,16,0.0
S360,T003,17,0.0
S360,T003,18,0.0
S360,T003,19,1131.0
S360,T003,20,0.0
S360,T003,21,0.0
S360,T003,22,0.0
S360,T003,23,0.0
S360,T003,24,1065.0
S360,T004,1,0.0
S360,T004,2,0.0
S360,T004,3,1131.0
S360,T004,4,0.0
S360,T004,5,0.0
S360,T004,6,0.0
S360,T004,7,0.0
S360,T004,8,0.0
S360,T004,9,0.0
S360,T004,10,0.0
S360,T004,11,0.0
S360,T004,12,0.0
S360,T004,13,0.0
S360,T004,14,0.0
S360,T004,15,0.0
S360,T004,16,0.0
S360,T004,17,0.0
S360,T004,18,0.0
S360,T004,19,0.0
S360,T004,20,0.0
S360,T004,21,0.0
S360,T004,22,1131.0
S360,T004,23,0.0
S360,T004,24,0.0
S360,T005,1,0.0
S360,T005,2,1131.0
S360,T005,3,0.0
S360,T005,4,0.0
S360,T005,5,0.0
S360,T005,6,0.0
S360,T005,7,0.0
S360,T005,8,0.0
S360,T005,9,0.0
S360,T005,10,0.0
S360,T005,11,0.0
S360,T005,12,0.0
S360,T005,13,1131.0
S360,T005,14,0.0
S360,T005,15,0.0
S360,T005,16,0.0
S360,T005,17,0.0
S360,T005,18,0.0
S360,T005,19,0.0
S360,T005,20,1131.0
S360,T005,21,0.0
S360,T005,22,0.0
S360,T005,23,0.0
S360,T005,24,0.0
S360,T006,1,0.0
S360,T006,2,0.0
S360,T006,3,0.0
S360,T006,4,0.0
S360,T006,5,0.0
S360,T006,6,0.0
S360,T006,7,0.0
S360,T006,8,0.0
S360,T006,9,0.0
S360,T006,10,0.0
S360,T006,11,0.0
S360,T006,12,0.0
S360,T006,13,0.0
S360,T006,14,0.0
S360,T006,15,0.0
S360,T006,16,1131.0
S360,T006,17,1131.0
S360,T006,18,0.0
S360,T006,19,0.0
S360,T006,20,0.0
S360,T006,21,275.0
S360,T006,22,0.0
S360,T006,23,0.0
S360,T006,24,0.0
S360,T007,1,0.0
S360,T007,2,0.0
S360,T007,3,0.0
S360,T007,4,0.0
S360,T007,5,0.0
S360,T007,6,366.0
S360,T007,7,0.0
S360,T007,8,1131.0
S360,T007,9,0.0
S360,T007,10,0.0
S360,T007,11,0.0
S360,T007,12,0.0
S360,T007,13,0.0
S360,T007,14,0.0
S360,T007,15,0.0
S360,T007,16,0.0
S360,T007,17,0.0
S360,T007,18,0.0
S360,T007,19,0.0
S360,T007,20,0.0
S360,T007,21,0.0
S360,T007,22,0.0
S360,T007,23,0.0
S360,T007,24,0.0
S360,T008,1,0.0
S360,T008,2,0.0
S360,T008,3,0.0
S360,T008,4,0.0
S360,T008,5,0.0
S360,T008,6,0.0
S360,T008,7,0.0
S360,T008,8,0.0
S360,T008,9,0.0
S360,T008,10,0.0
S360,T008,11,0.0
S360,T008,12,0.0
S360,T008,13,0.0
S360,T008,14,0.0
S360,T008,15,0.0
S360,T008,16,0.0
S360,T008,17,0.0
S360,T008,18,705.0
S360,T008,19,0.0
S360,T008,20,0.0
S360,T008,21,0.0
S360,T008,22,0.0
S360,T008,23,0.0
S360,T008,24,0.0
S227,T001,1,870.0
S227,T001,2,1169.0
S227,T001,3,0.0
S227,T001,4,0.0
S227,T001,5,0.0
S227,T001,6,0.0
S227,T001,7,0.0
S227,T001,8,0.0
S227,T001,9,1169.0
S227,T001,10,1169.0
S227,T001,11,0.0
S227,T001,12,0.0
S227,T001,13,0.0
S227,T001,14,0.0
S227,T001,15,0.0
S227,T001,16,0.0
S227,T001,17,0.0
S227,T001,18,1169.0
S227,T001,19,0.0
S227,T001,20,0.0
S227,T001,21,0.0
S227,T001,22,0.0
S227,T001,23,0.0
S227,T001,24,0.0
S227,T002,1,0.0
S227,T002,2,0.0
S227,T002,3,0.0
S227,T002,4,0.0
S227,T002,5,0.0
S227,T002,6,0.0
S227,T002,7,0.0
S227,T002,8,0.0
S227,T002,9,0.0
S227,T002,10,0.0
S227,T002,11,0.0
S227,T002,12,0.0
S227,T002,13,0.0
S227,T002,14,0.0
S227,T002,15,0.0
S227,T002,16,0.0
S227,T002,17,0.0
S227,T002,18,0.0
S227,T002,19,0.0
S227,T002,20,0.0
S227,T002,21,0.0
S227,T002,22,0.0
S227,T002,23,0.0
S227,T002,24,0.0
S227,T003,1,0.0
S227,T003,2,0.0
S227,T003,3,0.0
S227,T003,4,0.0
S227,T003,5,0.0
S227,T003,6,0.0
S227,T003,7,0.0
S227,T003,8,0.0
S227,T003,9,0.0
S227,T003,10,0.0
S227,T003,11,0.0
S227,T003,12,0.0
S227,T003,13,1169.0
S227,T003,14,1169.0
S227,T003,15,0.0
S227,T003,16,0.0
S227,T003,17,0.0
S227,T003,18,0.0
S227,T003,19,1169.0
S227,T003,20,0.0
S227,T003,21,0.0
S227,T003,22,0.0
S227,T003,23,0.0
S227,T003,24,0.0
S227,T004,1,0.0
S227,T004,2,0.0
S227,T004,3,1169.0
S227,T004,4,505.0
S227,T004,5,0.0
S227,T004,6,1169.0
S227,T004,7,0.0
S227,T004,8,0.0
S227,T004,9,0.0
S227,T004,10,0.0
S227,T004,11,0.0
S227,T004,12,0.0
S227,T004,13,0.0
S227,T004,14,0.0
S227,T004,15,0.0
S227,T004,16,1169.0
S227,T004,17,0.0
S227,T004,18,0.0
S227,T004,19,0.0
S227,T004,20,0.0
S227,T004,21,0.0
S227,T004,22,0.0
S227,T004,23,0.0
S227,T004,24,171.0
S227,T005,1,299.0
S227,T005,2,0.0
S227,T005,3,0.0
S227,T005,4,0.0
S227,T005,5,0.0
S227,T005,6,0.0
S227,T005,7,0.0
S227,T005,8,0.0
S227,T005,9,0.0
S227,T005,10,0.0
S227,T005,11,1169.0
S227,T005,12,1169.0
S227,T005,13,0.0
S227,T005,14,0.0
S227,T005,15,0.0
S227,T005,16,0.0
S227,T005,17,0.0
S227,T005,18,0.0
S227,T005,19,0.0
S227,T005,20,0.0
S227,T005,21,0.0
S227,T005,22,0.0
S227,T005,23,0.0
S227,T005,24,0.0
S227,T006,1,0.0
S227,T006,2,0.0
S227,T006,3,0.0
S227,T006,4,0.0
S227,T006,5,0.0
S227,T006,6,0.0
S227,T006,7,0.0
S227,T006,8,0.0
S227,T006,9,0.0
S227,T006,10,0.0
S227,T006,11,0.0
S227,T006,12,0.0
S227,T006,13,0.0
S227,T006,14,0.0
S227,T006,15,0.0
S227,T006,16,0.0
S227,T006,17,0.0
S227,T006,18,0.0
S227,T006,19,0.0
S227,T006,20,387.0
S227,T006,21,0.0
S227,T006,22,0.0
S227,T006,23,1169.0
S227,T006,24,0.0
S227,T007,1,0.0
S227,T007,2,0.0
S227,T007,3,0.0
S227,T007,4,0.0
S227,T007,5,0.0
S227,T007,6,0.0
S227,T007,7,0.0
S227,T007,8,0.0
S227,T007,9,0.0
S227,T007,10,0.0
S227,T007,11,0.0
S227,T007,12,0.0
S227,T007,13,0.0
S227,T007,14,0.0
S227,T007,15,1169.0
S227,T007,16,0.0
S227,T007,17,0.0
S227,T007,18,0.0
S227,T007,19,0.0
S227,T007,20,361.0
S227,T007,21,0.0
S227,T007,22,0.0
S227,T007,23,0.0
S227,T007,24,0.0
S227,T008,1,0.0
S227,T008,2,0.0
S227,T008,3,0.0
S227,T008,4,0.0
S227,T008,5,0.0
S227,T008,6,0.0
S227,T008,7,1169.0
S227,T008,8,0.0
S227,T008,9,0.0
S227,T008,10,0.0
S227,T008,11,0.0
S227,T008,12,0.0
S227,T008,13,0.0
S227,T008,14,0.0
S227,T008,15,0.0
S227,T008,16,0.0
S227,T008,17,1169.0
S227,T008,18,0.0
S227,T008,19,0.0
S227,T008,20,0.0
S227,T008,21,322.0
S227,T008,22,1169.0
S227,T008,23,0.0
S227,T008,24,0.0
S076,T001,1,0.0
S076,T001,2,0.0
S076,T001,3,0.0
S076,T001,4,0.0
S076,T001,5,0.0
S076,T001,6,0.0
S076,T001,7,0.0
S076,T001,8,0.0
S076,T001,9,0.0
S076,T001,10,0.0
S076,T001,11,0.0
S076,T001,12,1085.0
S076,T001,13,0.0
S076,T001,14,0.0
S076,T001,15,0.0
S076,T001,16,0.0
S076,T001,17,0.0
S076,T001,18,0.0
S076,T001,19,0.0
S076,T001,20,0.0
S076,T001,21,0.0
S076,T001,22,0.0
S076,T001,23,0.0
S076,T001,24,0.0
S076,T002,1,0.0
S076,T002,2,0.0
S076,T002,3,0.0
S076,T002,4,0.0
S076,T002,5,0.0
S076,T002,6,0.0
S076,T002,7,1085.0
S076,T002,8,1085.0
S076,T002,9,0.0
S076,T002,10,0.0
S076,T002,11,0.0
S076,T002,12,0.0
S076,T002,13,0.0
S076,T002,14,0.0
S076,T002,15,0.0
S076,T002,16,0.0
S076,T002,17,0.0
S076,T002,18,0.0
S076,T002,19,0.0
S076,T002,20,0.0
S076,T002,21,1085.0
S076,T002,22,1085.0
S076,T002,23,0.0
S076,T002,24,0.0
S076,T003,1,0.0
S076,T003,2,0.0
S076,T003,3,1085.0
S076,T003,4,0.0
S076,T003,5,0.0
S076,T003,6,0.0
S076,T003,7,0.0
S076,T003,8,0.0
S076,T003,9,0.0
S076,T003,10,588.0
S076,T003,11,0.0
S076,T003,12,0.0
S076,T003,13,0.0
S076,T003,14,0.0
S076,T003,15,0.0
S076,T003,16,0.0
S076,T003,17,0.0
S076,T003,18,1085.0
S076,T003,19,0.0
S076,T003,20,0.0
S076,T003,21,0.0
S076,T003,22,0.0
S076,T003,23,0.0
S076,T003,24,0.0
S076,T004,1,0.0
S076,T004,2,1085.0
S076,T004,3,0.0
S076,T004,4,1085.0
S076,T004,5,0.0
S076,T004,6,0.0
S076,T004,7,0.0
S076,T004,8,0.0
S076,T004,9,0.0
S076,T004,10,0.0
S076,T004,11,0.0
S076,T004,12,0.0
S076,T004,13,0.0
S076,T004,14,1085.0
S076,T004,15,0.0
S076,T004,16,0.0
S076,T004,17,0.0
S076,T004,18,0.0
S076,T004,19,1085.0
S076,T004,20,0.0
S076,T004,21,0.0
S076,T004,22,0.0
S076,T004,23,0.0
S076,T004,24,0.0
S076,T005,1,1085.0
S076,T005,2,0.0
S076,T005,3,0.0
S076,T005,4,0.0
S076,T005,5,0.0
S076,T005,6,0.0
S076,T005,7,0.0
S076,T005,8,0.0
S076,T005,9,0.0
S076,T005,10,0.0
S076,T005,11,0.0
S076,T005,12,0.0
S076,T005,13,1085.0
S076,T005,14,0.0
S076,T005,15,1085.0
S076,T005,16,0.0
S076,T005,17,0.0
S076,T005,18,0.0
S076,T005,19,0.0
S076,T005,20,0.0
S076,T005,21,0.0
S076,T005,22,0.0
S076,T005,23,0.0
S076,T005,24,0.0
S076,T006,1,0.0
S076,T006,2,0.0
S076,T006,3,0.0
S076,T006,4,0.0
S076,T006,5,0.0
S076,T006,6,0.0
S076,T006,7,0.0
S076,T006,8,0.0
S076,T006,9,0.0
S076,T006,10,0.0
S076,T006,11,0.0
S076,T006,12,0.0
S076,T006,13,0.0
S076,T006,14,0.0
S076,T006,15,0.0
S076,T006,16,1085.0
S076,T006,17,0.0
S076,T006,18,0.0
S076,T006,19,0.0
S076,T006,20,0.0
S076,T006,21,0.0
S076,T006,22,0.0
S076,T006,23,0.0
S076,T006,24,0.0
S076,T007,1,0.0
S076,T007,2,0.0
S076,T007,3,0.0
S076,T007,4,0.0
S076,T007,5,0.0
S076,T007,6,0.0
S076,T007,7,0.0
S076,T007,8,0.0
S076,T007,9,0.0
S076,T007,10,0.0
S076,T007,11,1085.0
S076,T007,12,0.0
S076,T007,13,0.0
S076,T007,14,0.0
S076,T007,15,0.0
S076,T007,16,0.0
S076,T007,17,851.0
S076,T007,18,0.0
S076,T007,19,0.0
S076,T007,20,0.0
S076,T007,21,0.0
S076,T007,22,0.0
S076,T007,23,895.0
S076,T007,24,1085.0
S076,T008,1,0.0
S076,T008,2,0.0
S076,T008,3,0.0
S076,T008,4,0.0
S076,T008,5,0.0
S076,T008,6,1085.0
S076,T008,7,0.0
S076,T008,8,0.0
S076,T008,9,0.0
S076,T008,10,0.0
S076,T008,11,0.0
S076,T008,12,0.0
S076,T008,13,0.0
S076,T008,14,0.0
S076,T008,15,0.0
S076,T008,16,0.0
S076,T008,17,234.0
S076,T008,18,0.0
S076,T008,19,0.0
S076,T008,20,0.0
S076,T008,21,0.0
S076,T008,22,0.0
S076,T008,23,0.0
S076,T008,24,0.0
S302,T001,1,0.0
S302,T001,2,0.0
S302,T001,3,0.0
S302,T001,4,0.0
S302,T001,5,0.0
S302,T001,6,0.0
S302,T001,7,0.0
S302,T001,8,0.0
S302,T001,9,0.0
S302,T001,10,0.0
S302,T001,11,1121.0
S302,T001,12,1121.0
S302,T001,13,0.0
S302,T001,14,0.0
S302,T001,15,0.0
S302,T001,16,0.0
S302,T001,17,0.0
S302,T001,18,0.0
S302,T001,19,0.0
S302,T001,20,0.0
S302,T001,21,0.0
S302,T001,22,0.0
S302,T001,23,246.0
S302,T001,24,0.0
S302,T002,1,0.0
S302,T002,2,0.0
S302,T002,3,0.0
S302,T002,4,1121.0
S302,T002,5,0.0
S302,T002,6,0.0
S302,T002,7,0.0
S302,T002,8,0.0
S302,T002,9,0.0
S302,T002,10,0.0
S302,T002,11,0.0
S302,T002,12,0.0
S302,T002,13,0.0
S302,T002,14,0.0
S302,T002,15,0.0
S302,T002,16,0.0
S302,T002,17,0.0
S302,T002,18,0.0
S302,T002,19,0.0
S302,T002,20,0.0
S302,T002,21,0.0
S302,T002,22,0.0
S302,T002,23,0.0
S302,T002,24,0.0
S302,T003,1,0.0
S302,T003,2,0.0
S302,T003,3,0.0
S302,T003,4,0.0
S302,T003,5,0.0
S302,T003,6,0.0
S302,T003,7,0.0
S302,T003,8,0.0
S302,T003,9,0.0
S302,T003,10,0.0
S302,T003,11,0.0
S302,T003,12,0.0
S302,T003,13,0.0
S302,T003,14,0.0
S302,T003,15,0.0
S302,T003,16,0.0
S302,T003,17,0.0
S302,T003,18,0.0
S302,T003,19,0.0
S302,T003,20,1121.0
S302,T003,21,0.0
S302,T003,22,1121.0
S302,T003,23,0.0
S302,T003,24,0.0
S302,T004,1,0.0
S302,T004,2,0.0
S302,T004,3,0.0
S302,T004,4,0.0
S302,T004,5,0.0
S302,T004,6,0.0
S302,T004,7,253.0
S302,T004,8,0.0
S302,T004,9,1121.0
S302,T004,10,551.0
S302,T004,11,0.0
S302,T004,12,0.0
S302,T004,13,1121.0
S302,T004,14,0.0
S302,T004,15,0.0
S302,T004,16,1121.0
S302,T004,17,0.0
S302,T004,18,0.0
S302,T004,19,0.0
S302,T004,20,0.0
S302,T004,21,1121.0
S302,T004,22,0.0
S302,T004,23,0.0
S302,T004,24,0.0
S302,T005,1,0.0
S302,T005,2,0.0
S302,T005,3,0.0
S302,T005,4,0.0
S302,T005,5,1121.0
S302,T005,6,0.0
S302,T005,7,0.0
S302,T005,8,0.0
S302,T005,9,0.0
S302,T005,10,0.0
S302,T005,11,0.0
S302,T005,12,0.0
S302,T005,13,0.0
S302,T005,14,0.0
S302,T005,15,0.0
S302,T005,16,0.0
S302,T005,17,1121.0
S302,T005,18,0.0
S302,T005,19,1121.0
S302,T005,20,0.0
S302,T005,21,0.0
S302,T005,22,0.0
S302,T005,23,0.0
S302,T005,24,1121.0
S302,T006,1,0.0
S302,T006,2,1121.0
S302,T006,3,0.0
S302,T006,4,0.0
S302,T006,5,0.0
S302,T006,6,1121.0
S302,T006,7,0.0
S302,T006,8,1121.0
S302,T006,9,0.0
S302,T006,10,0.0
S302,T006,11,0.0
S302,T006,12,0.0
S302,T006,13,0.0
S302,T006,14,0.0
S302,T006,15,1121.0
S302,T006,16,0.0
S302,T006,17,0.0
S302,T006,18,1121.0
S302,T006,19,0.0
S302,T006,20,0.0
S302,T006,21,0.0
S302,T006,22,0.0
S302,T006,23,875.0
S302,T006,24,0.0
S302,T007,1,0.0
S302,T007,2,0.0
S302,T007,3,0.0
S302,T007,4,0.0
S302,T007,5,0.0
S302,T007,6,0.0
S302,T007,7,0.0
S302,T007,8,0.0
S302,T007,9,0.0
S302,T007,10,0.0
S302,T007,11,0.0
S302,T007,12,0.0
S302,T007,13,0.0
S302,T007,14,0.0
S302,T007,15,0.0
S302,T007,16,0.0
S302,T007,17,0.0
S302,T007,18,0.0
S302,T007,19,0.0
S302,T007,20,0.0
S302,T007,21,0.0
S302,T007,22,0.0
S302,T007,23,0.0
S302,T007,24,0.0
S302,T008,1,0.0
S302,T008,2,0.0
S302,T008,3,0.0
S302,T008,4,0.0
S302,T008,5,0.0
S302,T008,6,0.0
S302,T008,7,0.0
S302,T008,8,0.0
S302,T008,9,0.0
S302,T008,10,0.0
S302,T008,11,0.0
S302,T008,12,0.0
S302,T008,13,0.0
S302,T008,14,1121.0
S302,T008,15,0.0
S302,T008,16,0.0
S302,T008,17,0.0
S302,T008,18,0.0
S302,T008,19,0.0
S302,T008,20,0.0
S302,T008,21,0.0
S302,T008,22,0.0
S302,T008,23,0.0
S302,T008,24,0.0
S389,T001,1,0.0
S389,T001,2,0.0
S389,T001,3,0.0
S389,T001,4,0.0
S389,T001,5,1143.0
S389,T001,6,0.0
S389,T001,7,1143.0
S389,T001,8,0.0
S389,T001,9,0.0
S389,T001,10,0.0
S389,T001,11,0.0
S389,T001,12,0.0
S389,T001,13,0.0
S389,T001,14,0.0
S389,T001,15,0.0
S389,T001,16,0.0
S389,T001,17,0.0
S389,T001,18,0.0
S389,T001,19,0.0
S389,T001,20,0.0
S389,T001,21,0.0
S389,T001,22,0.0
S389,T001,23,0.0
S389,T001,24,0.0
S389,T002,1,0.0
S389,T002,2,169.0
S389,T002,3,1143.0
S389,T002,4,0.0
S389,T002,5,0.0
S389,T002,6,0.0
S389,T002,7,0.0
S389,T002,8,1143.0
S389,T002,9,0.0
S389,T002,10,0.0
S389,T002,11,0.0
S389,T002,12,1143.0
S389,T002,13,0.0
S389,T002,14,0.0
S389,T002,15,0.0
S389,T002,16,0.0
S389,T002,17,0.0
S389,T002,18,1143.0
S389,T002,19,0.0
S389,T002,20,0.0
S389,T002,21,0.0
S389,T002,22,0.0
S389,T002,23,0.0
S389,T002,24,0.0
S389,T003,1,0.0
S389,T003,2,267.0
S389,T003,3,0.0
S389,T003,4,0.0
S389,T003,5,0.0
S389,T003,6,0.0
S389,T003,7,0.0
S389,T003,8,0.0
S389,T003,9,0.0
S389,T003,10,0.0
S389,T003,11,751.0
S389,T003,12,0.0
S389,T003,13,0.0
S389,T003,14,795.0
S389,T003,15,0.0
S389,T003,16,0.0
S389,T003,17,0.0
S389,T003,18,0.0
S389,T003,19,0.0
S389,T003,20,1143.0
S389,T003,21,0.0
S389,T003,22,0.0
S389,T003,23,0.0
S389,T003,24,0.0
S389,T004,1,358.0
S389,T004,2,0.0
S389,T004,3,0.0
S389,T004,4,0.0
S389,T004,5,0.0
S389,T004,6,0.0
S389,T004,7,0.0
S389,T004,8,0.0
S389,T004,9,1143.0
S389,T004,10,0.0
S389,T004,11,0.0
S389,T004,12,0.0
S389,T004,13,0.0
S389,T004,14,348.0
S389,T004,15,0.0
S389,T004,16,0.0
S389,T004,17,0.0
S389,T004,18,0.0
S389,T004,19,0.0
S389,T004,20,0.0
S389,T004,21,0.0
S389,T004,22,0.0
S389,T004,23,0.0
S389,T004,24,0.0
S389,T005,1,0.0
S389,T005,2,0.0
S389,T005,3,0.0
S389,T005,4,0.0
S389,T005,5,0.0
S389,T005,6,0.0
S389,T005,7,0.0
S389,T005,8,0.0
S389,T005,9,0.0
S389,T005,10,1143.0
S389,T005,11,0.0
S389,T005,12,0.0
S389,T005,13,0.0
S389,T005,14,0.0
S389,T005,15,0.0
S389,T005,16,0.0
S389,T005,17,0.0
S389,T005,18,0.0
S389,T005,19,0.0
S389,T005,20,0.0
S389,T005,21,0.0
S389,T005,22,0.0
S389,T005,23,0.0
S389,T005,24,0.0
S389,T006,1,0.0
S389,T006,2,0.0
S389,T006,3,0.0
S389,T006,4,0.0
S389,T006,5,0.0
S389,T006,6,0.0
S389,T006,7,0.0
S389,T006,8,0.0
S389,T006,9,0.0
S389,T006,10,0.0
S389,T006,11,0.0
S389,T006,12,0.0
S389,T006,13,0.0
S389,T006,14,0.0
S389,T006,15,0.0
S389,T006,16,0.0
S389,T006,17,0.0
S389,T006,18,0.0
S389,T006,19,0.0
S389,T006,20,0.0
S389,T006,21,0.0
S389,T006,22,0.0
S389,T006,23,0.0
S389,T006,24,0.0
S389,T007,1,0.0
S389,T007,2,0.0
S389,T007,3,0.0
S389,T007,4,0.0
S389,T007,5,0.0
S389,T007,6,0.0
S389,T007,7,0.0
S389,T007,8,0.0
S389,T007,9,0.0
S389,T007,10,0.0
S389,T007,11,0.0
S389,T007,12,0.0
S389,T007,13,0.0
S389,T007,14,0.0
S389,T007,15,1143.0
S389,T007,16,0.0
S389,T007,17,0.0
S389,T007,18,0.0
S389,T007,19,0.0
S389,T007,20,0.0
S389,T007,21,1143.0
S389,T007,22,1143.0
S389,T007,23,0.0
S389,T007,24,1143.0
S389,T008,1,0.0
S389,T008,2,0.0
S389,T008,3,0.0
S389,T008,4,0.0
S389,T008,5,0.0
S389,T008,6,0.0
S389,T008,7,0.0
S389,T008,8,0.0
S389,T008,9,0.0
S389,T008,10,0.0
S389,T008,11,0.0
S389,T008,12,0.0
S389,T008,13,0.0
S389,T008,14,0.0
S389,T008,15,0.0
S389,T008,16,1143.0
S389,T008,17,0.0
S389,T008,18,0.0
S389,T008,19,0.0
S389,T008,20,0.0
S389,T008,21,0.0
S389,T008,22,0.0
S389,T008,23,0.0
S389,T008,24,0.0
S396,T001,1,0.0
S396,T001,2,0.0
S396,T001,3,0.0
S396,T001,4,0.0
S396,T001,5,0.0
S396,T001,6,0.0
S396,T001,7,0.0
S396,T001,8,0.0
S396,T001,9,0.0
S396,T001,10,0.0
S396,T001,11,0.0
S396,T001,12,0.0
S396,T001,13,0.0
S396,T001,14,0.0
S396,T001,15,0.0
S396,T001,16,0.0
S396,T001,17,0.0
S396,T001,18,288.0
S396,T001,19,0.0
S396,T001,20,0.0
S396,T001,21,0.0
S396,T001,22,0.0
S396,T001,23,0.0
S396,T001,24,0.0
S396,T002,1,0.0
S396,T002,2,0.0
S396,T002,3,0.0
S396,T002,4,0.0
S396,T002,5,1173.0
S396,T002,6,1173.0
S396,T002,7,0.0
S396,T002,8,0.0
S396,T002,9,0.0
S396,T002,10,1173.0
S396,T002,11,0.0
S396,T002,12,0.0
S396,T002,13,1173.0
S396,T002,14,0.0
S396,T002,15,0.0
S396,T002,16,0.0
S396,T002,17,0.0
S396,T002,18,885.0
S396,T002,19,0.0
S396,T002,20,0.0
S396,T002,21,0.0
S396,T002,22,1173.0
S396,T002,23,0.0
S396,T002,24,0.0
S396,T003,1,0.0
S396,T003,2,0.0
S396,T003,3,0.0
S396,T003,4,433.0
S396,T003,5,0.0
S396,T003,6,0.0
S396,T003,7,0.0
S396,T003,8,0.0
S396,T003,9,0.0
S396,T003,10,0.0
S396,T003,11,0.0
S396,T003,12,0.0
S396,T003,13,0.0
S396,T003,14,0.0
S396,T003,15,1173.0
S396,T003,16,0.0
S396,T003,17,0.0
S396,T003,18,0.0
S396,T003,19,1173.0
S396,T003,20,0.0
S396,T003,21,1173.0
S396,T003,22,0.0
S396,T003,23,0.0
S396,T003,24,0.0
S396,T004,1,0.0
S396,T004,2,0.0
S396,T004,3,0.0
S396,T004,4,0.0
S396,T004,5,0.0
S396,T004,6,0.0
S396,T004,7,1173.0
S396,T004,8,0.0
S396,T004,9,1173.0
S396,T004,10,0.0
S396,T004,11,1173.0
S396,T004,12,0.0
S396,T004,13,0.0
S396,T004,14,0.0
S396,T004,15,0.0
S396,T004,16,1173.0
S396,T004,17,1173.0
S396,T004,18,0.0
S396,T004,19,0.0
S396,T004,20,0.0
S396,T004,21,0.0
S396,T004,22,0.0
S396,T004,23,0.0
S396,T004,24,0.0
S396,T005,1,0.0
S396,T005,2,0.0
S396,T005,3,0.0
S396,T005,4,0.0
S396,T005,5,0.0
S396,T005,6,0.0
S396,T005,7,0.0
S396,T005,8,0.0
S396,T005,9,0.0
S396,T005,10,0.0
S396,T005,11,0.0
S396,T005,12,1173.0
S396,T005,13,0.0
S396,T005,14,0.0
S396,T005,15,0.0
S396,T005,16,0.0
S396,T005,17,0.0
S396,T005,18,0.0
S396,T005,19,0.0
S396,T005,20,0.0
S396,T005,21,0.0
S396,T005,22,0.0
S396,T005,23,1173.0
S396,T005,24,1173.0
S396,T006,1,1168.0
S396,T006,2,0.0
S396,T006,3,1173.0
S396,T006,4,0.0
S396,T006,5,0.0
S396,T006,6,0.0
S396,T006,7,0.0
S396,T006,8,0.0
S396,T006,9,0.0
S396,T006,10,0.0
S396,T006,11,0.0
S396,T006,12,0.0
S396,T006,13,0.0
S396,T006,14,1173.0
S396,T006,15,0.0
S396,T006,16,0.0
S396,T006,17,0.0
S396,T006,18,0.0
S396,T006,19,0.0
S396,T006,20,0.0
S396,T006,21,0.0
S396,T006,22,0.0
S396,T006,23,0.0
S396,T006,24,0.0
S396,T007,1,0.0
S396,T007,2,1173.0
S396,T007,3,0.0
S396,T007,4,740.0
S396,T007,5,0.0
S396,T007,6,0.0
S396,T007,7,0.0
S396,T007,8,1173.0
S396,T007,9,0.0
S396,T007,10,0.0
S396,T007,11,0.0
S396,T007,12,0.0
S396,T007,13,0.0
S396,T007,14,0.0
S396,T007,15,0.0
S396,T007,16,0.0
S396,T007,17,0.0
S396,T007,18,0.0
S396,T007,19,0.0
S396,T007,20,0.0
S396,T007,21,0.0
S396,T007,22,0.0
S396,T007,23,0.0
S396,T007,24,0.0
S396,T008,1,0.0
S396,T008,2,0.0
S396,T008,3,0.0
S396,T008,4,0.0
S396,T008,5,0.0
S396,T008,6,0.0
S396,T008,7,0.0
S396,T008,8,0.0
S396,T008,9,0.0
S396,T008,10,0.0
S396,T008,11,0.0
S396,T008,12,0.0
S396,T008,13,0.0
S396,T008,14,0.0
S396,T008,15,0.0
S396,T008,16,0.0
S396,T008,17,0.0
S396,T008,18,0.0
S396,T008,19,0.0
S396,T008,20,1173.0
S396,T008,21,0.0
S396,T008,22,0.0
S396,T008,23,0.0
S396,T008,24,0.0
S084,T001,1,0.0
S084,T001,2,0.0
S084,T001,3,0.0
S084,T001,4,0.0
S084,T001,5,0.0
S084,T001,6,1171.0
S084,T001,7,0.0
S084,T001,8,0.0
S084,T001,9,0.0
S084,T001,10,1171.0
S084,T001,11,0.0
S084,T001,12,126.0
S084,T001,13,0.0
S084,T001,14,0.0
S084,T001,15,0.0
S084,T001,16,0.0
S084,T001,17,0.0
S084,T001,18,0.0
S084,T001,19,0.0
S084,T001,20,0.0
S084,T001,21,313.0
S084,T001,22,1171.0
S084,T001,23,0.0
S084,T001,24,0.0
S084,T002,1,1171.0
